Transaction_ID,Customer_ID,Transaction_Amount,Payment_Method,Customer_Type,Email,Region,Currency,Transaction_Date,High_Amount,Suspicious_Method,Unknown_Customer_Type,Is_Anomaly,Is_Fraud
TXN105164,CUST6164,23522.89,Net Banking,Business,user5164@gmail.com,USA,GBP,,False,False,False,False,False
TXN100336,CUST1336,35793.08,Net Banking,VIP,user336,USA,EUR,2024-07-05 03:00:00,False,False,False,False,False
TXN100972,CUST1972,27632.3,Credit Card,VIP,user972@gmail.com,UK,INR,2024-06-08 00:00:00,False,False,False,False,False
TXN100565,CUST1565,13715.63,Unknown,Unknown,user565@outlook.com,Thailand,THB,,False,True,True,True,True
TXN106549,CUST7549,55120.58,Net Banking,Individual,user6549@gmail.com,USA,GBP,,False,False,False,False,False
TXN108265,CUST9265,11894.19,Crypto,VIP,,USA,THB,,False,True,False,True,False
TXN107418,CUST8418,14085.83,Crypto,Missing,user7418@fraudmail.com,Thailand,INR,2024-04-05 11:00:00,False,True,True,True,True
TXN104440,CUST5440,17220.91,Unknown,Missing,user4440@tempmail.org,UK,EUR,,False,True,True,True,True
TXN109575,CUST10575,3893.14,Unknown,Business,user9575@gmail.com,Germany,USD,2024-07-09 21:00:00,False,True,False,True,False
TXN103286,CUST4286,12837.12,Crypto,Individual,,India,EUR,,False,True,False,True,False
TXN103678,CUST4678,7440.66,Debit Card,Individual,user3678@yahoo.com,Germany,THB,,False,False,False,False,False
TXN101242,CUST2242,2723.1,Unknown,Unknown,user1242,USA,USD,,False,True,True,True,True
TXN109487,CUST10487,4235.4,Unknown,Missing,user9487@gmail.com,India,EUR,,False,True,True,True,True
TXN105404,CUST6404,88601.92,Net Banking,Individual,user5404@yahoo.com,USA,EUR,2024-04-08 20:00:00,True,False,False,True,False
TXN103643,CUST4643,11730.33,Debit Card,Missing,user3643@tempmail.org,USA,EUR,,False,False,True,True,False
TXN101956,CUST2956,7826.83,Crypto,Unknown,,UK,GBP,2024-08-06 23:00:00,False,True,True,True,True
TXN101041,CUST2041,6700.35,UPI,Missing,user1041,Thailand,INR,,False,False,True,True,False
TXN106288,CUST7288,21383.79,Credit Card,Individual,user6288@yahoo.com,UK,USD,,False,False,False,False,False
TXN105080,CUST6080,33091.12,UPI,Unknown,user5080@yahoo.com,Germany,EUR,,False,False,True,True,False
TXN104150,CUST5150,557.56,Unknown,VIP,user4150@outlook.com,Germany,GBP,2024-11-02 17:00:00,False,True,False,True,False
TXN103599,CUST4599,7885.88,Credit Card,Missing,user3599@yahoo.com,UK,THB,,False,False,True,True,False
TXN105044,CUST6044,32287.59,Credit Card,Missing,user5044@outlook.com,Thailand,INR,2024-05-03 15:00:00,False,False,True,True,False
TXN107868,CUST8868,9333.99,Net Banking,Business,user7868,Germany,GBP,2024-06-02 15:00:00,False,False,False,False,False
TXN106568,CUST7568,19813.28,Net Banking,Missing,,UK,EUR,,False,False,True,True,False
TXN101180,CUST2180,518.24,Unknown,Missing,user1180@tempmail.org,USA,THB,,False,True,True,True,True
TXN101054,CUST2054,8020.93,Credit Card,Missing,user1054@gmail.com,Germany,THB,,False,False,True,True,False
TXN106293,CUST7293,905.06,Credit Card,Missing,user6293,Germany,THB,2024-05-12 23:00:00,False,False,True,True,False
TXN104084,CUST5084,25747.08,UPI,Business,,Thailand,INR,2024-12-10 05:00:00,False,False,False,False,False
TXN109995,CUST10995,35545.66,UPI,Unknown,user9995@yahoo.com,UK,EUR,2024-11-12 07:00:00,False,False,True,True,False
TXN104995,CUST5995,44666.9,Debit Card,Business,user4995,USA,INR,,False,False,False,False,False
TXN105085,CUST6085,2485.69,Crypto,Business,user5085@outlook.com,Thailand,THB,,False,True,False,True,False
TXN106013,CUST7013,43234.36,Debit Card,Individual,user6013@yahoo.com,Thailand,EUR,2024-10-01 13:00:00,False,False,False,False,False
TXN106440,CUST7440,10781.73,Crypto,Missing,user6440@tempmail.org,Germany,GBP,2024-05-11 06:00:00,False,True,True,True,True
TXN109835,CUST10835,13584.28,UPI,Missing,user9835@yahoo.com,UK,GBP,,False,False,True,True,False
TXN100848,CUST1848,2811.03,Credit Card,VIP,user848@tempmail.org,USA,EUR,,False,False,False,False,False
TXN104194,CUST5194,16161.97,Credit Card,Missing,user4194,India,INR,,False,False,True,True,False
TXN109007,CUST10007,28427.28,Credit Card,Individual,user9007@gmail.com,Thailand,INR,2024-01-06 12:00:00,False,False,False,False,False
TXN104586,CUST5586,9292.3,Unknown,Missing,user4586@tempmail.org,Germany,INR,,False,True,True,True,True
TXN101668,CUST2668,24367.13,Crypto,Business,user1668@outlook.com,Thailand,EUR,2024-03-12 17:00:00,False,True,False,True,False
TXN101510,CUST2510,2894.05,Credit Card,VIP,user1510@yahoo.com,UK,EUR,,False,False,False,False,False
TXN102633,CUST3633,27835.93,UPI,VIP,user2633@fraudmail.com,India,THB,,False,False,False,False,False
TXN108125,CUST9125,32823.33,Debit Card,Individual,user8125,Thailand,THB,2024-09-06 18:00:00,False,False,False,False,False
TXN102160,CUST3160,35434.14,Crypto,Individual,user2160@tempmail.org,Thailand,EUR,,False,True,False,True,False
TXN108045,CUST9045,42652.12,Debit Card,VIP,user8045@tempmail.org,UK,THB,2024-08-02 04:00:00,False,False,False,False,False
TXN108121,CUST9121,6538.18,Net Banking,Business,user8121@fraudmail.com,Germany,GBP,2024-09-10 12:00:00,False,False,False,False,False
TXN105617,CUST6617,5206.14,Credit Card,Missing,user5617@outlook.com,UK,INR,2024-10-04 15:00:00,False,False,True,True,False
TXN109342,CUST10342,26317.17,UPI,Missing,user9342@fraudmail.com,India,USD,,False,False,True,True,False
TXN108557,CUST9557,20416.16,Debit Card,Business,user8557@yahoo.com,Germany,GBP,,False,False,False,False,False
TXN100623,CUST1623,61010.29,Net Banking,Missing,user623,India,USD,,False,False,True,True,False
TXN104058,CUST5058,19790.11,Unknown,Missing,user4058@fraudmail.com,USA,GBP,,False,True,True,True,True
TXN106718,CUST7718,5907.09,UPI,Unknown,user6718@fraudmail.com,Thailand,INR,,False,False,True,True,False
TXN102041,CUST3041,66673.26,Crypto,Individual,user2041@gmail.com,Germany,INR,2024-08-05 11:00:00,False,True,False,True,False
TXN105899,CUST6899,2550.48,UPI,Unknown,user5899@fraudmail.com,India,THB,2024-05-03 12:00:00,False,False,True,True,False
TXN106865,CUST7865,24699.44,Debit Card,Missing,,India,USD,2024-10-11 12:00:00,False,False,True,True,False
TXN106933,CUST7933,30717.47,Crypto,Business,user6933@tempmail.org,Thailand,THB,,False,True,False,True,False
TXN106821,CUST7821,6866.13,Credit Card,Missing,user6821@outlook.com,India,INR,,False,False,True,True,False
TXN109294,CUST10294,13788.97,UPI,VIP,user9294@fraudmail.com,USA,EUR,,False,False,False,False,False
TXN100227,CUST1227,18452.51,Debit Card,Individual,,UK,INR,,False,False,False,False,False
TXN108024,CUST9024,6132.33,Net Banking,Individual,user8024,Thailand,USD,,False,False,False,False,False
TXN109589,CUST10589,22285.64,Credit Card,Missing,user9589,India,THB,,False,False,True,True,False
TXN108070,CUST9070,6231.58,Debit Card,VIP,user8070@fraudmail.com,Thailand,GBP,,False,False,False,False,False
TXN103409,CUST4409,36315.7,Debit Card,VIP,user3409@gmail.com,Thailand,EUR,2024-09-01 03:00:00,False,False,False,False,False
TXN106297,CUST7297,20374.53,Crypto,VIP,user6297@fraudmail.com,Germany,USD,2024-04-12 01:00:00,False,True,False,True,False
TXN108196,CUST9196,15013.15,UPI,VIP,user8196@yahoo.com,UK,GBP,,False,False,False,False,False
TXN108813,CUST9813,78158.95,Crypto,Unknown,user8813@gmail.com,Germany,USD,,True,True,True,True,True
TXN100927,CUST1927,10862.66,Credit Card,Missing,user927@tempmail.org,USA,GBP,2024-08-03 17:00:00,False,False,True,True,False
TXN108750,CUST9750,5616.11,Crypto,Individual,user8750@fraudmail.com,India,GBP,,False,True,False,True,False
TXN106610,CUST7610,769.81,Unknown,Business,user6610@gmail.com,Thailand,USD,,False,True,False,True,False
TXN107276,CUST8276,11461.37,Credit Card,Unknown,user7276@tempmail.org,Germany,EUR,,False,False,True,True,False
TXN106953,CUST7953,18491.18,Credit Card,Missing,user6953@yahoo.com,India,INR,2024-03-07 02:00:00,False,False,True,True,False
TXN100898,CUST1898,13005.47,Net Banking,Missing,user898,Germany,THB,2024-06-01 06:00:00,False,False,True,True,False
TXN101408,CUST2408,9106.92,Unknown,Individual,user1408@gmail.com,Thailand,THB,2024-07-10 11:00:00,False,True,False,True,False
TXN107035,CUST8035,12552.51,Net Banking,Business,user7035@yahoo.com,India,THB,2024-04-05 03:00:00,False,False,False,False,False
TXN107836,CUST8836,7256.01,Crypto,Business,user7836@fraudmail.com,Germany,USD,,False,True,False,True,False
TXN101535,CUST2535,2838.89,UPI,Missing,user1535@tempmail.org,India,USD,2024-11-09 20:00:00,False,False,True,True,False
TXN106236,CUST7236,24446.05,Debit Card,Missing,user6236@yahoo.com,Germany,GBP,,False,False,True,True,False
TXN107333,CUST8333,19357.45,Unknown,Missing,user7333@tempmail.org,Germany,GBP,,False,True,True,True,True
TXN102352,CUST3352,49020.83,Credit Card,Business,,Germany,THB,2024-12-09 22:00:00,False,False,False,False,False
TXN105535,CUST6535,44473.95,Unknown,Unknown,user5535,India,INR,2024-08-06 07:00:00,False,True,True,True,True
TXN104324,CUST5324,15673.61,Net Banking,Individual,user4324@yahoo.com,UK,INR,2024-05-12 15:00:00,False,False,False,False,False
TXN108968,CUST9968,26923.62,UPI,Missing,user8968@gmail.com,USA,GBP,,False,False,True,True,False
TXN107111,CUST8111,13838.18,Net Banking,Unknown,user7111,Thailand,EUR,,False,False,True,True,False
TXN106118,CUST7118,48621.99,UPI,VIP,user6118@outlook.com,India,THB,2024-05-09 04:00:00,False,False,False,False,False
TXN103740,CUST4740,51301.3,Debit Card,Unknown,user3740@gmail.com,USA,THB,,False,False,True,True,False
TXN105684,CUST6684,117371.69,Net Banking,Missing,user5684@tempmail.org,UK,GBP,2024-05-12 18:00:00,True,False,True,True,True
TXN104538,CUST5538,34544.62,Crypto,Missing,user4538@outlook.com,UK,THB,,False,True,True,True,True
TXN106102,CUST7102,16232.82,Credit Card,Business,user6102@gmail.com,Germany,USD,,False,False,False,False,False
TXN107437,CUST8437,41552.28,Crypto,Missing,user7437@outlook.com,India,INR,2024-09-06 09:00:00,False,True,True,True,True
TXN106849,CUST7849,16147.47,UPI,VIP,user6849,USA,INR,,False,False,False,False,False
TXN102140,CUST3140,6220.24,Credit Card,Missing,user2140@yahoo.com,UK,EUR,,False,False,True,True,False
TXN101873,CUST2873,9644.4,Net Banking,Missing,user1873@tempmail.org,UK,EUR,2024-12-09 20:00:00,False,False,True,True,False
TXN100126,CUST1126,23843.37,Crypto,Unknown,user126@fraudmail.com,Germany,GBP,,False,True,True,True,True
TXN102244,CUST3244,14871.37,Credit Card,Business,user2244@gmail.com,UK,INR,,False,False,False,False,False
TXN107580,CUST8580,31847.06,Net Banking,Unknown,user7580@outlook.com,UK,EUR,2024-07-02 21:00:00,False,False,True,True,False
TXN101023,CUST2023,773.53,UPI,Missing,user1023@gmail.com,UK,GBP,2024-05-03 19:00:00,False,False,True,True,False
TXN104585,CUST5585,988.93,Crypto,Unknown,user4585@fraudmail.com,Thailand,EUR,,False,True,True,True,True
TXN103332,CUST4332,3448.37,Credit Card,Unknown,user3332@outlook.com,Thailand,EUR,,False,False,True,True,False
TXN101114,CUST2114,6931.83,UPI,Individual,user1114@tempmail.org,India,INR,,False,False,False,False,False
TXN102078,CUST3078,79102.13,Net Banking,Unknown,user2078@yahoo.com,USA,THB,,True,False,True,True,True
TXN100495,CUST1495,7271.49,Unknown,Unknown,user495@fraudmail.com,UK,GBP,,False,True,True,True,True
TXN103685,CUST4685,3375.78,Credit Card,VIP,user3685@gmail.com,USA,EUR,,False,False,False,False,False
TXN108262,CUST9262,18803.8,Unknown,Missing,user8262,Thailand,EUR,,False,True,True,True,True
TXN107335,CUST8335,39471.52,Crypto,Missing,user7335@outlook.com,UK,INR,,False,True,True,True,True
TXN106625,CUST7625,72617.63,Credit Card,Missing,user6625@fraudmail.com,Thailand,EUR,,False,False,True,True,False
TXN105205,CUST6205,4990.39,Crypto,Business,user5205@tempmail.org,UK,THB,,False,True,False,True,False
TXN104117,CUST5117,4587.76,Unknown,Business,user4117@gmail.com,USA,THB,2024-11-02 19:00:00,False,True,False,True,False
TXN108267,CUST9267,26031.89,Debit Card,Business,user8267@gmail.com,India,THB,,False,False,False,False,False
TXN101451,CUST2451,75301.62,Crypto,VIP,user1451,USA,USD,,True,True,False,True,True
TXN109172,CUST10172,21520.97,UPI,VIP,,UK,EUR,2024-02-03 14:00:00,False,False,False,False,False
TXN109160,CUST10160,53089.79,Unknown,Unknown,user9160@outlook.com,Thailand,EUR,2024-04-05 23:00:00,False,True,True,True,True
TXN106319,CUST7319,9149.31,Credit Card,Unknown,user6319@yahoo.com,USA,GBP,2024-04-05 00:00:00,False,False,True,True,False
TXN103191,CUST4191,7307.35,Net Banking,Missing,user3191@yahoo.com,USA,THB,2024-04-12 00:00:00,False,False,True,True,False
TXN102194,CUST3194,8778.39,UPI,Individual,user2194,India,EUR,2024-11-07 16:00:00,False,False,False,False,False
TXN104593,CUST5593,24207.26,Credit Card,Business,user4593@fraudmail.com,Germany,EUR,2024-03-12 23:00:00,False,False,False,False,False
TXN107353,CUST8353,27624.04,Net Banking,Missing,user7353@fraudmail.com,India,EUR,,False,False,True,True,False
TXN103823,CUST4823,6109.36,UPI,Unknown,user3823,India,USD,,False,False,True,True,False
TXN107363,CUST8363,14378.06,Net Banking,Individual,user7363@yahoo.com,Thailand,USD,2024-12-04 15:00:00,False,False,False,False,False
TXN100684,CUST1684,36039.06,Credit Card,Unknown,user684@tempmail.org,India,GBP,2024-01-08 12:00:00,False,False,True,True,False
TXN106030,CUST7030,8221.76,Crypto,VIP,user6030@yahoo.com,India,EUR,2024-04-06 07:00:00,False,True,False,True,False
TXN100815,CUST1815,3144.58,Credit Card,Missing,user815@fraudmail.com,Thailand,EUR,,False,False,True,True,False
TXN103324,CUST4324,3603.04,Credit Card,Unknown,user3324@yahoo.com,USA,GBP,2024-11-04 02:00:00,False,False,True,True,False
TXN103042,CUST4042,15839.97,Crypto,Missing,user3042,USA,THB,2024-12-06 17:00:00,False,True,True,True,True
TXN109746,CUST10746,26556.97,Debit Card,Business,user9746@tempmail.org,India,EUR,2024-01-02 10:00:00,False,False,False,False,False
TXN106097,CUST7097,3911.93,Crypto,Missing,user6097,Thailand,THB,,False,True,True,True,True
TXN108077,CUST9077,4211.51,Crypto,Missing,user8077@outlook.com,Germany,GBP,2024-07-07 00:00:00,False,True,True,True,True
TXN102343,CUST3343,28718.81,Crypto,Missing,user2343,Thailand,INR,2024-12-04 06:00:00,False,True,True,True,True
TXN105190,CUST6190,8030.54,Credit Card,Missing,user5190@outlook.com,UK,INR,,False,False,True,True,False
TXN106664,CUST7664,50396.24,Net Banking,Unknown,user6664@outlook.com,UK,GBP,,False,False,True,True,False
TXN101831,CUST2831,2475.08,Unknown,Missing,user1831@yahoo.com,Germany,USD,,False,True,True,True,True
TXN108407,CUST9407,42515.72,Debit Card,Missing,user8407@fraudmail.com,Germany,USD,,False,False,True,True,False
TXN102092,CUST3092,36012.29,Unknown,VIP,user2092@gmail.com,USA,GBP,,False,True,False,True,False
TXN108565,CUST9565,4276.78,Unknown,Missing,user8565@outlook.com,Thailand,USD,,False,True,True,True,True
TXN102932,CUST3932,22418.57,UPI,Missing,user2932@outlook.com,UK,GBP,,False,False,True,True,False
TXN102587,CUST3587,16451.99,Credit Card,Missing,user2587@fraudmail.com,USA,USD,2024-07-02 22:00:00,False,False,True,True,False
TXN109323,CUST10323,7827.46,Debit Card,Business,user9323@fraudmail.com,UK,USD,,False,False,False,False,False
TXN103609,CUST4609,22867.32,Debit Card,Business,user3609@outlook.com,India,EUR,,False,False,False,False,False
TXN108577,CUST9577,29875.61,Crypto,Missing,user8577@outlook.com,USA,INR,2024-10-04 09:00:00,False,True,True,True,True
TXN103964,CUST4964,37968.07,UPI,Unknown,user3964@yahoo.com,UK,INR,,False,False,True,True,False
TXN106803,CUST7803,12581.76,Crypto,Business,,Germany,USD,,False,True,False,True,False
TXN108347,CUST9347,10235.01,Net Banking,Unknown,user8347@tempmail.org,USA,INR,2024-06-06 17:00:00,False,False,True,True,False
TXN104230,CUST5230,6239.74,Unknown,Missing,user4230@yahoo.com,Thailand,THB,,False,True,True,True,True
TXN100014,CUST1014,1544.78,UPI,Individual,user14@yahoo.com,Germany,GBP,2024-09-08 07:00:00,False,False,False,False,False
TXN101943,CUST2943,21.75,UPI,VIP,user1943@gmail.com,Germany,EUR,2024-10-03 12:00:00,False,False,False,False,False
TXN100213,CUST1213,6698.56,Debit Card,Business,user213,USA,THB,2024-09-05 12:00:00,False,False,False,False,False
TXN109200,CUST10200,13869.3,Credit Card,Unknown,,Germany,INR,,False,False,True,True,False
TXN100715,CUST1715,24235.96,Debit Card,Business,user715@outlook.com,USA,INR,2024-01-08 10:00:00,False,False,False,False,False
TXN109523,CUST10523,8072.55,UPI,Missing,user9523,USA,EUR,2024-11-02 06:00:00,False,False,True,True,False
TXN103664,CUST4664,25464.9,Unknown,Unknown,user3664@outlook.com,Germany,GBP,2024-08-12 02:00:00,False,True,True,True,True
TXN105155,CUST6155,38194.99,Net Banking,Missing,user5155@outlook.com,UK,THB,2024-01-11 09:00:00,False,False,True,True,False
TXN101036,CUST2036,5153.4,Credit Card,Business,,India,EUR,2024-12-05 18:00:00,False,False,False,False,False
TXN105208,CUST6208,55721.49,UPI,Business,user5208@fraudmail.com,USA,THB,2024-12-05 06:00:00,False,False,False,False,False
TXN108952,CUST9952,3870.32,Credit Card,VIP,user8952@outlook.com,UK,INR,2024-05-07 13:00:00,False,False,False,False,False
TXN103537,CUST4537,13020.57,Unknown,VIP,user3537@outlook.com,Germany,USD,2024-01-01 02:00:00,False,True,False,True,False
TXN102561,CUST3561,12855.17,Crypto,Missing,user2561@yahoo.com,USA,GBP,,False,True,True,True,True
TXN100222,CUST1222,5159.36,Debit Card,Missing,user222,Germany,EUR,2024-09-03 16:00:00,False,False,True,True,False
TXN105988,CUST6988,8584.61,Credit Card,Missing,user5988@outlook.com,Germany,GBP,,False,False,True,True,False
TXN107586,CUST8586,18654.78,Credit Card,Missing,user7586,USA,THB,,False,False,True,True,False
TXN104435,CUST5435,9056.11,UPI,Unknown,user4435@yahoo.com,Thailand,INR,,False,False,True,True,False
TXN107928,CUST8928,16284.02,Debit Card,VIP,user7928@outlook.com,Thailand,EUR,2024-02-09 19:00:00,False,False,False,False,False
TXN100909,CUST1909,6894.3,UPI,Missing,user909@tempmail.org,USA,EUR,,False,False,True,True,False
TXN102216,CUST3216,5818.88,Unknown,Business,user2216@outlook.com,USA,EUR,2024-02-02 13:00:00,False,True,False,True,False
TXN106100,CUST7100,2651.89,Debit Card,Unknown,user6100@fraudmail.com,Thailand,EUR,2024-10-08 07:00:00,False,False,True,True,False
TXN100154,CUST1154,5986.51,Crypto,Business,user154@outlook.com,Germany,USD,,False,True,False,True,False
TXN103257,CUST4257,46175.43,Net Banking,Unknown,user3257@yahoo.com,Thailand,GBP,2024-04-07 16:00:00,False,False,True,True,False
TXN101600,CUST2600,11369.31,Crypto,Business,user1600,India,USD,2024-05-08 00:00:00,False,True,False,True,False
TXN108082,CUST9082,13673.62,Credit Card,Missing,user8082@tempmail.org,Germany,INR,,False,False,True,True,False
TXN101447,CUST2447,13808.36,Net Banking,Missing,user1447,Germany,USD,2024-07-02 06:00:00,False,False,True,True,False
TXN108851,CUST9851,27052.55,UPI,Missing,user8851@yahoo.com,Germany,GBP,2024-09-12 18:00:00,False,False,True,True,False
TXN104015,CUST5015,16946.43,Net Banking,Unknown,user4015@outlook.com,Thailand,INR,2024-01-10 13:00:00,False,False,True,True,False
TXN103338,CUST4338,38663.01,Debit Card,Missing,user3338@outlook.com,India,INR,2024-12-09 16:00:00,False,False,True,True,False
TXN109136,CUST10136,14080.96,Debit Card,Missing,user9136@tempmail.org,USA,GBP,,False,False,True,True,False
TXN104394,CUST5394,28333.11,Net Banking,Business,user4394@outlook.com,India,INR,,False,False,False,False,False
TXN109279,CUST10279,12571.39,Unknown,Missing,,Germany,USD,,False,True,True,True,True
TXN105476,CUST6476,44108.64,Debit Card,Missing,user5476@yahoo.com,Thailand,INR,2024-10-06 10:00:00,False,False,True,True,False
TXN100655,CUST1655,26757.94,Net Banking,Individual,user655@tempmail.org,UK,GBP,,False,False,False,False,False
TXN108214,CUST9214,31409.23,Debit Card,Missing,user8214,UK,INR,2024-11-01 13:00:00,False,False,True,True,False
TXN101182,CUST2182,18332.84,Net Banking,Missing,user1182@gmail.com,India,INR,,False,False,True,True,False
TXN108060,CUST9060,9200.76,Crypto,VIP,user8060,UK,USD,,False,True,False,True,False
TXN107827,CUST8827,6934.17,Debit Card,Missing,user7827,Germany,USD,2024-03-05 11:00:00,False,False,True,True,False
TXN102868,CUST3868,33171.23,UPI,Business,user2868,Germany,USD,2024-07-11 16:00:00,False,False,False,False,False
TXN109958,CUST10958,5333.88,Net Banking,VIP,user9958@fraudmail.com,USA,USD,2024-05-07 22:00:00,False,False,False,False,False
TXN105557,CUST6557,7598.92,UPI,Unknown,user5557@yahoo.com,Germany,EUR,2024-04-07 12:00:00,False,False,True,True,False
TXN107346,CUST8346,23193.43,UPI,Missing,user7346@yahoo.com,Thailand,EUR,2024-01-11 00:00:00,False,False,True,True,False
TXN104766,CUST5766,7719.37,Credit Card,Business,user4766@yahoo.com,USA,USD,,False,False,False,False,False
TXN100905,CUST1905,24093.77,Debit Card,Missing,user905@tempmail.org,Germany,THB,2024-07-06 05:00:00,False,False,True,True,False
TXN105322,CUST6322,17091.58,UPI,Missing,user5322@outlook.com,India,THB,,False,False,True,True,False
TXN100375,CUST1375,12411.16,UPI,Business,user375,USA,INR,,False,False,False,False,False
TXN106311,CUST7311,52288.13,Net Banking,Individual,user6311@fraudmail.com,USA,INR,,False,False,False,False,False
TXN104301,CUST5301,27423.42,Debit Card,Missing,user4301@fraudmail.com,USA,GBP,,False,False,True,True,False
TXN104074,CUST5074,8944.03,Debit Card,Missing,user4074,USA,INR,,False,False,True,True,False
TXN103012,CUST4012,164.69,Crypto,Unknown,user3012@yahoo.com,Germany,THB,2024-09-03 04:00:00,False,True,True,True,True
TXN105765,CUST6765,6523.66,UPI,Business,user5765@tempmail.org,Germany,INR,,False,False,False,False,False
TXN109222,CUST10222,10367.63,Crypto,VIP,user9222@outlook.com,India,USD,,False,True,False,True,False
TXN105145,CUST6145,10584.61,Debit Card,Unknown,user5145,Thailand,USD,2024-05-10 09:00:00,False,False,True,True,False
TXN107503,CUST8503,14609.95,Unknown,Missing,user7503@outlook.com,India,GBP,,False,True,True,True,True
TXN104930,CUST5930,4686.81,Net Banking,Missing,user4930@tempmail.org,India,GBP,,False,False,True,True,False
TXN101395,CUST2395,35768.31,Unknown,VIP,user1395@fraudmail.com,India,INR,2024-06-06 20:00:00,False,True,False,True,False
TXN105362,CUST6362,19699.23,Crypto,Missing,user5362@fraudmail.com,USA,EUR,,False,True,True,True,True
TXN104006,CUST5006,2696.15,UPI,Individual,user4006@fraudmail.com,Germany,GBP,2024-02-04 22:00:00,False,False,False,False,False
TXN109103,CUST10103,11743.89,UPI,Unknown,user9103@gmail.com,UK,USD,2024-10-11 14:00:00,False,False,True,True,False
TXN103120,CUST4120,4183.79,Unknown,Business,user3120@gmail.com,India,THB,2024-07-06 19:00:00,False,True,False,True,False
TXN100097,CUST1097,1115.99,Net Banking,Business,user97@gmail.com,UK,EUR,,False,False,False,False,False
TXN102440,CUST3440,747.48,Crypto,VIP,user2440@tempmail.org,India,GBP,,False,True,False,True,False
TXN102405,CUST3405,21114.5,Net Banking,Missing,user2405@yahoo.com,Thailand,THB,2024-07-11 04:00:00,False,False,True,True,False
TXN109944,CUST10944,11305.02,UPI,Individual,user9944,UK,INR,2024-10-04 19:00:00,False,False,False,False,False
TXN103456,CUST4456,5988.39,Crypto,Individual,user3456@outlook.com,Germany,INR,,False,True,False,True,False
TXN103850,CUST4850,7108.26,Net Banking,Missing,user3850@outlook.com,Germany,INR,2024-12-09 19:00:00,False,False,True,True,False
TXN108451,CUST9451,35477.49,Net Banking,Missing,user8451@fraudmail.com,UK,EUR,2024-12-08 07:00:00,False,False,True,True,False
TXN100408,CUST1408,19837.19,Crypto,Unknown,user408@gmail.com,Thailand,GBP,,False,True,True,True,True
TXN108112,CUST9112,41043.07,Debit Card,Business,user8112@fraudmail.com,USA,GBP,2024-09-04 13:00:00,False,False,False,False,False
TXN105558,CUST6558,28822.54,Unknown,Unknown,user5558@fraudmail.com,Germany,THB,,False,True,True,True,True
TXN100614,CUST1614,5339.43,Net Banking,Individual,user614@fraudmail.com,Germany,INR,,False,False,False,False,False
TXN102793,CUST3793,11286.14,Net Banking,Unknown,user2793@outlook.com,India,INR,,False,False,True,True,False
TXN101590,CUST2590,22050.78,UPI,Missing,user1590@yahoo.com,India,EUR,2024-10-05 04:00:00,False,False,True,True,False
TXN109895,CUST10895,444.56,Unknown,VIP,user9895@yahoo.com,UK,INR,,False,True,False,True,False
TXN109911,CUST10911,9061.34,Net Banking,Missing,user9911@tempmail.org,UK,INR,,False,False,True,True,False
TXN108981,CUST9981,2849.64,Debit Card,Missing,user8981@yahoo.com,UK,USD,2024-03-05 10:00:00,False,False,True,True,False
TXN108174,CUST9174,111835.35,Debit Card,Missing,user8174@outlook.com,UK,EUR,,True,False,True,True,True
TXN108111,CUST9111,1354.47,Crypto,Individual,user8111,India,INR,,False,True,False,True,False
TXN106985,CUST7985,2046.89,Credit Card,Business,,Thailand,GBP,,False,False,False,False,False
TXN104902,CUST5902,42615.23,UPI,Individual,user4902@fraudmail.com,USA,THB,,False,False,False,False,False
TXN107675,CUST8675,8038.79,Credit Card,VIP,user7675,UK,EUR,,False,False,False,False,False
TXN105459,CUST6459,5086.72,Credit Card,Missing,user5459,UK,THB,2024-02-11 03:00:00,False,False,True,True,False
TXN108567,CUST9567,424.35,Credit Card,VIP,user8567@tempmail.org,Thailand,EUR,2024-12-05 18:00:00,False,False,False,False,False
TXN108919,CUST9919,5081.81,Unknown,Missing,user8919@gmail.com,UK,EUR,,False,True,True,True,True
TXN101874,CUST2874,7885.46,Credit Card,VIP,user1874@yahoo.com,India,THB,2024-03-06 20:00:00,False,False,False,False,False
TXN104377,CUST5377,12571.96,Unknown,Missing,user4377@gmail.com,USA,EUR,,False,True,True,True,True
TXN104171,CUST5171,80984.59,UPI,Missing,user4171,India,INR,,True,False,True,True,True
TXN107429,CUST8429,11214.93,Unknown,VIP,user7429@gmail.com,Thailand,GBP,2024-11-12 17:00:00,False,True,False,True,False
TXN103914,CUST4914,9823.61,Unknown,VIP,user3914@gmail.com,USA,USD,,False,True,False,True,False
TXN104431,CUST5431,15948.95,Crypto,Unknown,user4431@fraudmail.com,UK,INR,2024-10-06 02:00:00,False,True,True,True,True
TXN100316,CUST1316,11142.02,Net Banking,Missing,user316,UK,THB,2024-08-04 16:00:00,False,False,True,True,False
TXN101117,CUST2117,37536.23,Unknown,Unknown,user1117@gmail.com,India,INR,2024-06-04 18:00:00,False,True,True,True,True
TXN108411,CUST9411,31481.76,Unknown,Individual,user8411@yahoo.com,Thailand,GBP,2024-02-07 20:00:00,False,True,False,True,False
TXN106892,CUST7892,2584.57,Crypto,Missing,user6892@outlook.com,Germany,THB,2024-11-07 05:00:00,False,True,True,True,True
TXN102976,CUST3976,30297.79,Unknown,Individual,user2976@yahoo.com,UK,USD,,False,True,False,True,False
TXN104920,CUST5920,17144.47,Debit Card,Missing,user4920@outlook.com,USA,USD,,False,False,True,True,False
