Transaction_ID,Customer_ID,Transaction_Amount,Payment_Method,Customer_Type,Email,Region,Currency,Transaction_Date
TXN100308,CUST1308,50876.23,Net Banking,Business,user308,Thailand,THB,2024-09-06 10:00:00
TXN108418,CUST9418,3872.49,Credit Card,,user8418@gmail.com,India,GBP,2024-11-01 22:00:00
TXN101347,CUST2347,6421.97,Crypto,VIP,user1347@fraudmail.com,UK,THB,2024-04-30 16:00:00
TXN102542,CUST3542,61639.14,Net Banking,Unknown,user2542,Germany,THB,2024-04-03 10:00:00
TXN106774,CUST7774,6819.91,Crypto,Business,user6774@yahoo.com,Thailand,THB,2024-10-30 08:00:00
TXN101031,CUST2031,69163.96,Debit Card,Unknown,user1031@fraudmail.com,India,USD,2024-03-28 18:00:00
TXN108038,CUST9038,13596.41,Net Banking,,user8038@outlook.com,UK,INR,2024-11-27 17:00:00
TXN108938,CUST9938,4495.38,Crypto,Individual,user8938,UK,GBP,2024-11-24 15:00:00
TXN102771,CUST3771,16138.71,UPI,Business,user2771@yahoo.com,USA,EUR,2024-10-26 14:00:00
TXN109100,CUST10100,17951.32,Credit Card,Individual,user9100@yahoo.com,UK,EUR,2024-04-05 12:00:00
TXN105587,CUST6587,17648.45,UPI,,user5587@gmail.com,Germany,THB,2024-06-01 18:00:00
TXN104525,CUST5525,2457.19,Credit Card,Individual,user4525@outlook.com,India,USD,2024-11-22 09:00:00
TXN101503,CUST2503,5876.94,Unknown,,user1503@gmail.com,USA,THB,2024-07-10 15:00:00
TXN100187,CUST1187,1539.97,Debit Card,Individual,user187,USA,EUR,2024-04-27 03:00:00
TXN105424,CUST6424,7463.13,Debit Card,,,USA,GBP,2024-10-16 11:00:00
TXN107399,CUST8399,4351.89,Crypto,,user7399@tempmail.org,USA,THB,2024-12-04 18:00:00
TXN107818,CUST8818,16581.7,Crypto, ,user7818,USA,GBP,2024-04-12 12:00:00
TXN107512,CUST8512,23094.32,Crypto,Individual,user7512@fraudmail.com,UK,EUR,2024-05-14 13:00:00
TXN103496,CUST4496,45305.36,Unknown,Unknown,user3496@outlook.com,Thailand,THB,2024-03-15 12:00:00
TXN101366,CUST2366,24434.84,Net Banking,Individual,user1366@gmail.com,Germany,INR,2024-09-30 21:00:00
TXN108666,CUST9666,22922.9,Debit Card,Unknown,user8666@outlook.com,India,THB,2024-06-25 04:00:00
TXN106560,CUST7560,41328.94,Crypto,,user6560@yahoo.com,India,THB,2024-06-13 13:00:00
TXN108673,CUST9673,13621.16,Credit Card,VIP,user8673@yahoo.com,USA,THB,2024-05-06 20:00:00
TXN106580,CUST7580,16513.65,Credit Card,Business,user6580,UK,EUR,2024-05-23 03:00:00
TXN102304,CUST3304,4904.26,UPI,VIP,user2304,USA,GBP,2024-08-14 09:00:00
TXN106451,CUST7451,43098.08,UPI,Individual,user6451@fraudmail.com,Thailand,THB,2024-11-17 23:00:00
TXN103421,CUST4421,16402.12,Credit Card,Unknown,user3421@yahoo.com,Thailand,GBP,2024-02-20 00:00:00
TXN103917,CUST4917,5767.2,Unknown,,user3917@tempmail.org,India,THB,2024-03-09 15:00:00
TXN103406,CUST4406,1160.6,Net Banking, ,user3406@outlook.com,UK,GBP,2024-04-21 04:00:00
TXN106251,CUST7251,13655.1,Crypto,Business,,India,USD,2024-02-17 01:00:00
TXN107591,CUST8591,17637.87,Debit Card,VIP,user7591@outlook.com,Germany,THB,2024-02-02 12:00:00
TXN106827,CUST7827,3217.17,Crypto,VIP,user6827@fraudmail.com,India,USD,2024-03-10 22:00:00
TXN107110,CUST8110,59792.69,Crypto,VIP,user7110@tempmail.org,Thailand,EUR,2024-04-25 03:00:00
TXN106164,CUST7164,4071.24,UPI,Unknown,user6164@outlook.com,Thailand,USD,2024-03-08 12:00:00
TXN104608,CUST5608,54406.43,Unknown,,user4608@outlook.com,USA,USD,2024-08-05 01:00:00
TXN102266,CUST3266,59106.15,Unknown,Business,user2266@fraudmail.com,Thailand,GBP,2024-04-06 03:00:00
TXN100490,CUST1490,29937.5,Debit Card,Unknown,user490@outlook.com,Thailand,EUR,2024-03-05 06:00:00
TXN105025,CUST6025,30781.55,UPI,Unknown,user5025@gmail.com,Thailand,USD,2024-03-26 21:00:00
TXN109770,CUST10770,3609.83,Net Banking,,user9770@gmail.com,Germany,INR,2024-01-11 06:00:00
TXN105105,CUST6105,15740.45,UPI,Business,user5105@gmail.com,India,GBP,2024-11-12 18:00:00
TXN109705,CUST10705,1326.35,UPI,,user9705,UK,EUR,2024-05-14 23:00:00
TXN109988,CUST10988,6070.31,Unknown,,user9988,UK,EUR,2024-01-13 15:00:00
TXN104858,CUST5858,2833.54,Crypto,Individual,user4858@yahoo.com,Germany,EUR,2024-01-22 11:00:00
TXN106820,CUST7820,21106.03,UPI,,user6820,India,THB,2024-08-16 22:00:00
TXN100195,CUST1195,3955.49,Credit Card,, ,USA,GBP,2024-12-27 16:00:00
TXN106972,CUST7972,23805.98,Net Banking,,user6972@tempmail.org,Germany,INR,2024-09-13 10:00:00
TXN109840,CUST10840,7741.97,Net Banking,Business,user9840@gmail.com,Germany,INR,2024-10-05 11:00:00
TXN106640,CUST7640,3801.06,Crypto,VIP,user6640@yahoo.com,Germany,GBP,2024-11-22 23:00:00
TXN100155,CUST1155,25144.86,Debit Card,VIP,user155,USA,GBP,2024-11-10 18:00:00
TXN100679,CUST1679,1659.84,UPI,Individual,user679@yahoo.com,USA,USD,2024-06-23 12:00:00
TXN109246,CUST10246,6171.21,UPI,VIP,user9246@outlook.com,Thailand,INR,2024-08-21 22:00:00
TXN103807,CUST4807,21273.28,Unknown,Individual,user3807,USA,USD,2024-11-15 01:00:00
TXN103692,CUST4692,33424.99,Unknown,Business,user3692,USA,GBP,2024-05-22 06:00:00
TXN104089,CUST5089,10575.59,Unknown,,user4089@fraudmail.com,USA,USD,2024-07-10 07:00:00
TXN103121,CUST4121,1301.8,Unknown,,user3121@yahoo.com,Thailand,THB,2024-08-02 05:00:00
TXN108529,CUST9529,15781.33,UPI,,user8529,Germany,GBP,2024-12-26 15:00:00
TXN103628,CUST4628,15108.69,Credit Card,,user3628,Germany,INR,2024-01-16 05:00:00
TXN108227,CUST9227,60773.44,Credit Card,,user8227@outlook.com,Germany,USD,2024-07-15 13:00:00
TXN106212,CUST7212,1266.2,Net Banking,Business,user6212@outlook.com,India,EUR,2024-01-04 02:00:00
TXN106280,CUST7280,1354.11,Crypto,,user6280@yahoo.com,Thailand,EUR,2024-06-30 06:00:00
TXN100221,CUST1221,3384.36,UPI,,user221@tempmail.org,UK,INR,2024-09-15 05:00:00
TXN107726,CUST8726,15658.92,Credit Card,Business, ,India,EUR,2024-07-22 21:00:00
TXN106866,CUST7866,39339.47,UPI,,user6866@tempmail.org,Thailand,EUR,2024-07-26 08:00:00
TXN100525,CUST1525,3374.92,Debit Card,,user525@outlook.com,Germany,USD,2024-11-11 16:00:00
TXN103445,CUST4445,22232.88,Net Banking,,user3445,USA,GBP,2024-07-08 09:00:00
TXN105833,CUST6833,1698.3,Net Banking,VIP,user5833@gmail.com,USA,THB,2024-09-28 19:00:00
TXN100418,CUST1418,2805.4,Credit Card,Business,user418@fraudmail.com,USA,GBP,2024-01-18 09:00:00
TXN103239,CUST4239,26452.0,Net Banking,,user3239@fraudmail.com,Germany,INR,2024-09-21 04:00:00
TXN107756,CUST8756,65293.55,Debit Card,,user7756@yahoo.com,India,THB,2024-11-26 08:00:00
TXN100363,CUST1363,11041.49,UPI,,user363@gmail.com,USA,THB,2024-01-22 08:00:00
TXN108642,CUST9642,21006.11,Crypto,,user8642@outlook.com,USA,EUR,2024-10-20 10:00:00
TXN106534,CUST7534,7087.58,Debit Card,Business,user6534@gmail.com,Thailand,EUR,2024-08-13 02:00:00
TXN103296,CUST4296,18267.6,Crypto,,user3296@fraudmail.com,USA,EUR,2024-02-22 23:00:00
TXN106695,CUST7695,4335.01,Crypto,Individual,user6695@tempmail.org,Thailand,GBP,2024-04-17 00:00:00
TXN103620,CUST4620,42652.59,Debit Card,VIP,user3620,Germany,USD,2024-07-06 12:00:00
TXN103036,CUST4036,2558.73,Unknown,,user3036@tempmail.org,Germany,INR,2024-06-08 08:00:00
TXN109762,CUST10762,1946.61,Credit Card,VIP,user9762@outlook.com,USA,USD,2024-06-11 21:00:00
TXN109917,CUST10917,61676.77,Debit Card,VIP,user9917@yahoo.com,Thailand,EUR,2024-10-08 18:00:00
TXN107527,CUST8527,4519.97,Unknown,Unknown,user7527@yahoo.com,UK,EUR,2024-08-09 06:00:00
TXN100678,CUST1678,7820.27,Unknown,Unknown,user678,Thailand,GBP,2024-01-28 18:00:00
TXN104536,CUST5536,2670.94,Credit Card,,user4536@yahoo.com,Germany,INR,2024-05-31 13:00:00
TXN106117,CUST7117,21812.65,Credit Card,,user6117@fraudmail.com,Germany,THB,2024-02-25 02:00:00
TXN106316,CUST7316,8216.05,Unknown,Business,user6316@gmail.com,India,GBP,2024-03-14 18:00:00
TXN105622,CUST6622,9756.22,Credit Card,Unknown,user5622@yahoo.com,Germany,USD,2024-12-03 14:00:00
TXN100088,CUST1088,14952.89,Crypto,Business,user88@outlook.com,USA,THB,2024-09-14 16:00:00
TXN102277,CUST3277,39763.43,Credit Card,,user2277@tempmail.org,Germany,USD,2024-11-01 09:00:00
TXN109731,CUST10731,65545.3,UPI,,user9731@outlook.com,UK,GBP,2024-08-19 02:00:00
TXN101272,CUST2272,198.19,Debit Card,,user1272@fraudmail.com,USA,EUR,2024-06-12 18:00:00
TXN100553,CUST1553,76632.35,Net Banking,,user553@tempmail.org,Thailand,GBP,2024-01-28 19:00:00
TXN101034,CUST2034,73832.8,UPI,,user1034@tempmail.org,USA,THB,2024-07-20 07:00:00
TXN104157,CUST5157,1067.88,UPI,Individual,user4157@yahoo.com,India,INR,2024-10-06 19:00:00
TXN104216,CUST5216,41476.68,Debit Card,Business,user4216@fraudmail.com,Thailand,GBP,2024-03-08 12:00:00
TXN104004,CUST5004,2082.88,Crypto,,user4004@yahoo.com,Thailand,GBP,2024-10-31 03:00:00
TXN108927,CUST9927,42574.26,Net Banking,,user8927@tempmail.org,UK,GBP,2024-12-02 01:00:00
TXN104860,CUST5860,33794.47,Unknown,,user4860@yahoo.com,Thailand,THB,2024-09-19 09:00:00
TXN107044,CUST8044,7450.36,UPI,,user7044@fraudmail.com,Germany,THB,2024-03-19 05:00:00
TXN106348,CUST7348,8947.73,UPI,Business,user6348@gmail.com,Thailand,EUR,2024-01-04 06:00:00
TXN108786,CUST9786,13301.35,Credit Card,Business,user8786@yahoo.com,Germany,EUR,2024-12-09 13:00:00
TXN106130,CUST7130,23802.93,Credit Card,VIP,user6130@gmail.com,Germany,EUR,2024-03-10 11:00:00
TXN103582,CUST4582,25112.43,Net Banking,Individual,user3582@yahoo.com,UK,GBP,2024-04-17 07:00:00
TXN100349,CUST1349,6306.44,Debit Card,,,USA,EUR,2024-01-27 11:00:00
TXN100531,CUST1531,10510.02,Credit Card,,user531@tempmail.org,India,EUR,2024-05-31 03:00:00
TXN108040,CUST9040,3992.93,Net Banking,Individual,user8040,Germany,USD,2024-10-04 07:00:00
TXN103441,CUST4441,35370.26,Credit Card,Individual,user3441@tempmail.org,USA,GBP,2024-08-03 04:00:00
TXN108016,CUST9016,21841.29,Unknown,Business,user8016,Germany,THB,2024-12-06 00:00:00
TXN106798,CUST7798,25774.79,Crypto,,user6798@outlook.com,USA,INR,2024-06-21 23:00:00
TXN100576,CUST1576,6541.39,Credit Card,VIP,user576,Thailand,GBP,2024-01-11 15:00:00
TXN107191,CUST8191,32271.59,Unknown,Unknown,user7191@yahoo.com,Germany,THB,2024-03-30 02:00:00
TXN103581,CUST4581,10603.05,Net Banking,VIP,user3581@fraudmail.com,UK,INR,2024-01-03 05:00:00
TXN102193,CUST3193,42352.13,Debit Card,Business,user2193@outlook.com,India,USD,2024-09-30 14:00:00
TXN101438,CUST2438,14492.65,Debit Card,Individual,user1438@gmail.com,Thailand,EUR,2024-06-11 23:00:00
TXN101088,CUST2088,19679.59,Crypto,Business,user1088@gmail.com,India,INR,2024-07-21 05:00:00
TXN100607,CUST1607,9149.89,Unknown,VIP,user607,USA,EUR,2024-06-23 02:00:00
TXN108696,CUST9696,8824.64,Crypto,Individual,user8696@fraudmail.com,India,USD,2024-03-13 22:00:00
TXN102146,CUST3146,5241.6,Debit Card,Business,user2146@fraudmail.com,Germany,USD,2024-02-07 17:00:00
TXN101736,CUST2736,13480.94,Net Banking,Individual,user1736@yahoo.com,Germany,GBP,2024-06-26 07:00:00
TXN109400,CUST10400,1920.43,Net Banking,Individual,user9400@outlook.com,UK,THB,2024-08-13 23:00:00
TXN102444,CUST3444,54937.26,Unknown,Individual,user2444@yahoo.com,Thailand,GBP,2024-02-18 07:00:00
TXN100296,CUST1296,457.28,Credit Card,Business,user296@tempmail.org,USA,EUR,2024-11-21 06:00:00
TXN106041,CUST7041,22152.73,Crypto,Unknown,user6041@gmail.com,USA,USD,2024-08-10 08:00:00
TXN109327,CUST10327,14587.44,Debit Card,Business,user9327,India,EUR,2024-08-14 01:00:00
TXN105505,CUST6505,47245.68,Unknown,, ,USA,EUR,2024-08-18 13:00:00
TXN108654,CUST9654,12646.16,Crypto,Unknown,user8654,Germany,INR,2024-08-02 18:00:00
TXN101647,CUST2647,10476.2,Crypto,Business,user1647@tempmail.org,UK,USD,2024-06-21 18:00:00
TXN105284,CUST6284,21448.52,Net Banking,Individual,user5284,Germany,GBP,2024-05-01 01:00:00
TXN105235,CUST6235,14907.37,Credit Card,,user5235,India,INR,2024-10-12 18:00:00
TXN109189,CUST10189,11090.45,Net Banking,Unknown,user9189@outlook.com,USA,GBP,2024-05-04 13:00:00
TXN104871,CUST5871,77209.32,Net Banking,Individual,user4871@fraudmail.com,Thailand,USD,2024-06-02 04:00:00
TXN106403,CUST7403,18121.05,Net Banking,Business,user6403@yahoo.com,Thailand,EUR,2024-01-24 03:00:00
TXN108747,CUST9747,16296.25,Net Banking,Unknown,user8747@tempmail.org,Germany,GBP,2024-10-20 00:00:00
TXN101720,CUST2720,4237.86,Crypto,Business,user1720@gmail.com,UK,GBP,2024-02-21 17:00:00
TXN101296,CUST2296,65862.47,UPI,,user1296@yahoo.com,Germany,INR,2024-04-10 03:00:00
TXN108522,CUST9522,580.55,Credit Card,Business, ,Thailand,GBP,2024-03-03 06:00:00
TXN105292,CUST6292,345.94,Crypto,VIP,user5292@outlook.com,India,EUR,2024-12-03 08:00:00
TXN102535,CUST3535,19673.17,Credit Card,Individual,user2535@fraudmail.com,USA,EUR,2024-05-25 20:00:00
TXN109914,CUST10914,4992.66,Net Banking,Business,user9914,Germany,EUR,2024-07-19 02:00:00
TXN100259,CUST1259,7461.18,Debit Card,,user259,UK,GBP,2024-11-29 04:00:00
TXN100204,CUST1204,4936.95,Crypto,,user204@outlook.com,Germany,GBP,2024-12-04 08:00:00
TXN108355,CUST9355,15444.76,Credit Card,Unknown, ,Germany,USD,2024-01-10 11:00:00
TXN106376,CUST7376,3495.96,Unknown,Unknown,user6376@outlook.com,Germany,USD,2024-08-06 17:00:00
TXN105244,CUST6244,16913.63,UPI,,user5244@yahoo.com,Thailand,THB,2024-07-19 23:00:00
TXN101252,CUST2252,56586.13,Net Banking,Individual,user1252@tempmail.org,India,GBP,2024-07-28 00:00:00
TXN104011,CUST5011,22402.6,Credit Card,Business,user4011@yahoo.com,Germany,EUR,2024-06-14 10:00:00
TXN109112,CUST10112,43231.94,UPI,VIP,user9112@fraudmail.com,USA,GBP,2024-11-28 12:00:00
TXN109774,CUST10774,50418.18,Unknown,,user9774@gmail.com,USA,INR,2024-10-22 06:00:00
TXN108542,CUST9542,33108.11,Unknown,Individual,user8542@tempmail.org,USA,THB,2024-04-23 11:00:00
TXN101664,CUST2664,53.43,UPI,VIP,user1664@gmail.com,India,THB,2024-10-20 20:00:00
TXN100843,CUST1843,13464.21,UPI,Unknown,user843@tempmail.org,UK,INR,2024-06-02 15:00:00
TXN106034,CUST7034,89501.28,UPI,Individual,user6034,India,USD,2024-12-15 23:00:00
TXN102319,CUST3319,17529.59,Net Banking,Individual,user2319@fraudmail.com,Thailand,THB,2024-08-28 19:00:00
TXN107821,CUST8821,1262.63,Crypto,Individual,user7821@tempmail.org,India,GBP,2024-03-23 07:00:00
TXN103876,CUST4876,10950.47,Net Banking,,user3876@gmail.com,USA,EUR,2024-01-13 19:00:00
TXN103019,CUST4019,1006.05,Crypto,,user3019@fraudmail.com,Thailand,USD,2024-07-25 23:00:00
TXN106950,CUST7950,20065.7,UPI,,user6950@tempmail.org,India,GBP,2024-01-29 14:00:00
TXN105960,CUST6960,10081.15,Unknown,VIP,user5960@tempmail.org,Thailand,THB,2024-05-23 14:00:00
TXN104926,CUST5926,3231.83,Crypto,,user4926@tempmail.org,USA,GBP,2024-08-26 19:00:00
TXN101980,CUST2980,47005.29,UPI,Business, ,India,GBP,2024-07-24 21:00:00
TXN103804,CUST4804,26091.39,Unknown,,user3804@outlook.com,India,USD,2024-05-10 16:00:00
TXN100214,CUST1214,9031.43,Net Banking,VIP,user214@gmail.com,India,USD,2024-10-25 06:00:00
TXN109733,CUST10733,36132.59,Net Banking,,user9733,Germany,GBP,2024-04-22 23:00:00
TXN103907,CUST4907,56484.49,UPI,Individual, ,USA,USD,2024-02-06 22:00:00
TXN104561,CUST5561,14589.64,Debit Card,Unknown,user4561@gmail.com,UK,INR,2024-09-22 00:00:00
TXN104953,CUST5953,25374.8,Crypto,,user4953@gmail.com,UK,GBP,2024-01-29 15:00:00
TXN109529,CUST10529,5620.98,Debit Card,Unknown,user9529@yahoo.com,UK,INR,2024-03-23 09:00:00
TXN100946,CUST1946,44985.29,Credit Card,,user946@yahoo.com,Germany,EUR,2024-08-20 20:00:00
TXN105366,CUST6366,16191.05,Net Banking,,user5366@fraudmail.com,Germany,THB,2024-08-04 06:00:00
TXN100885,CUST1885,27222.57,Crypto,,user885@fraudmail.com,UK,THB,2024-02-03 22:00:00
TXN104591,CUST5591,14720.45,UPI,Unknown,user4591@gmail.com,Germany,GBP,2024-07-02 07:00:00
TXN104119,CUST5119,16430.12,Credit Card,Business,user4119,UK,USD,2024-04-12 18:00:00
TXN107385,CUST8385,3253.53,Net Banking,Unknown,user7385@tempmail.org,Thailand,INR,2024-12-26 01:00:00
TXN103999,CUST4999,3039.25,Crypto,,user3999@fraudmail.com,UK,INR,2024-01-12 06:00:00
TXN103142,CUST4142,16765.11,Crypto,Business, ,UK,USD,2024-06-09 14:00:00
TXN100849,CUST1849,12152.76,Crypto,VIP,user849,Thailand,THB,2024-12-04 23:00:00
TXN101297,CUST2297,489.34,Debit Card,Business,user1297,Thailand,USD,2024-01-13 06:00:00
TXN108503,CUST9503,10493.48,Credit Card,Business,user8503,India,USD,2024-01-27 22:00:00
TXN101279,CUST2279,13150.71,Crypto,Unknown,user1279@fraudmail.com,Thailand,INR,2024-03-12 00:00:00
TXN106739,CUST7739,109759.92,Crypto,Unknown,user6739@fraudmail.com,UK,INR,2024-10-03 19:00:00
TXN102693,CUST3693,1775.96,UPI,Business,user2693@yahoo.com,UK,EUR,2024-06-20 13:00:00
TXN101718,CUST2718,24539.33,Crypto,Unknown,user1718,Thailand,THB,2024-04-07 21:00:00
TXN101317,CUST2317,1143.66,UPI,Individual,user1317@gmail.com,USA,INR,2024-04-24 16:00:00
TXN101610,CUST2610,70793.47,Net Banking,Unknown,user1610@fraudmail.com,Germany,GBP,2024-11-19 09:00:00
TXN100256,CUST1256,11568.19,Crypto,,user256@gmail.com,India,EUR,2024-07-22 21:00:00
TXN106702,CUST7702,6897.01,Net Banking,,user6702@fraudmail.com,Germany,THB,2024-03-31 06:00:00
TXN107013,CUST8013,81301.79,Unknown,Business,user7013@tempmail.org,Germany,INR,2024-09-03 02:00:00
TXN104757,CUST5757,11802.85,Unknown,,user4757@fraudmail.com,USA,THB,2024-04-19 23:00:00
TXN100071,CUST1071,86024.02,Credit Card,,user71@gmail.com,UK,GBP,2024-12-23 03:00:00
TXN109375,CUST10375,93500.81,Credit Card,,user9375@fraudmail.com,India,INR,2024-05-15 19:00:00
TXN108807,CUST9807,39075.86,Credit Card,Business,user8807@fraudmail.com,India,GBP,2024-12-29 08:00:00
TXN102942,CUST3942,9392.1,UPI,Business,user2942@fraudmail.com,India,USD,2024-06-05 20:00:00
TXN108300,CUST9300,9182.49,Crypto,VIP,user8300@fraudmail.com,India,THB,2024-02-20 11:00:00
TXN103067,CUST4067,23636.04,Unknown,Individual,user3067@outlook.com,India,USD,2024-09-19 09:00:00
TXN106627,CUST7627,16693.98,Net Banking,Unknown,user6627@fraudmail.com,India,EUR,2024-05-03 20:00:00
TXN105831,CUST6831,2554.03,Crypto,,user5831@outlook.com,Thailand,THB,2024-08-27 03:00:00
TXN103505,CUST4505,3935.09,Unknown,,user3505@outlook.com,India,EUR,2024-10-09 05:00:00
TXN107220,CUST8220,2062.7,Debit Card,,user7220@tempmail.org,USA,EUR,2024-02-16 01:00:00
TXN105358,CUST6358,39078.0,Crypto,Business,user5358,Germany,THB,2024-08-09 07:00:00
TXN105985,CUST6985,23536.6,Crypto,Individual,user5985@tempmail.org,Thailand,EUR,2024-04-02 18:00:00
TXN103167,CUST4167,1183.01,Credit Card,Individual,user3167@gmail.com,Germany,EUR,2024-06-27 15:00:00
TXN108540,CUST9540,5168.02,Debit Card,Business,user8540@yahoo.com,UK,GBP,2024-02-29 10:00:00
TXN104595,CUST5595,14774.57,Unknown,Individual,user4595@tempmail.org,India,THB,2024-11-22 13:00:00
TXN104517,CUST5517,4148.33,Debit Card,Individual,user4517@tempmail.org,Germany,USD,2024-08-25 08:00:00
TXN102335,CUST3335,9653.36,Unknown,,user2335,Thailand,THB,2024-07-12 14:00:00
TXN102127,CUST3127,8077.7,Credit Card,VIP,user2127@yahoo.com,India,INR,2024-07-31 17:00:00
TXN106362,CUST7362,21040.69,Unknown,Business,user6362@gmail.com,Germany,USD,2024-01-14 16:00:00
TXN106638,CUST7638,50774.86,Net Banking,,user6638@yahoo.com,USA,THB,2024-06-13 23:00:00
TXN105808,CUST6808,7680.26,Net Banking,,user5808@tempmail.org,Germany,GBP,2024-04-11 16:00:00
TXN104161,CUST5161,160306.74,Crypto,VIP,user4161@fraudmail.com,Germany,GBP,2024-04-22 22:00:00
TXN100385,CUST1385,46098.73,Net Banking,Business,user385@outlook.com,UK,INR,2024-11-05 05:00:00
TXN104937,CUST5937,3856.86,Credit Card,,user4937@tempmail.org,Thailand,THB,2024-04-02 12:00:00
TXN106417,CUST7417,17092.95,Unknown,,user6417@tempmail.org,India,USD,2024-05-14 13:00:00
TXN104242,CUST5242,26065.65,Net Banking,Business,user4242@outlook.com,USA,USD,2024-12-03 02:00:00
TXN107184,CUST8184,61410.57,Net Banking,,user7184@gmail.com,USA,USD,2024-05-18 12:00:00
TXN105082,CUST6082,211.27,Credit Card,Unknown,,Thailand,GBP,2024-10-10 09:00:00
TXN108912,CUST9912,1965.17,Unknown, ,user8912@outlook.com,Thailand,EUR,2024-11-25 14:00:00
TXN107202,CUST8202,12736.44,Unknown,Individual,user7202,Thailand,GBP,2024-01-07 01:00:00
TXN104476,CUST5476,30728.74,UPI,Business,user4476@fraudmail.com,Germany,GBP,2024-11-09 19:00:00
TXN106478,CUST7478,5917.16,Net Banking, ,user6478@fraudmail.com,Germany,GBP,2024-07-26 07:00:00
TXN106455,CUST7455,11899.23,Debit Card,Business,user6455@tempmail.org,USA,GBP,2024-09-26 19:00:00
TXN109713,CUST10713,4312.94,Net Banking,Business,user9713@yahoo.com,Thailand,INR,2024-03-21 14:00:00
TXN102407,CUST3407,14621.76,Unknown,VIP, ,USA,GBP,2024-03-01 07:00:00
TXN100422,CUST1422,7525.17,Net Banking,VIP,user422@yahoo.com,Germany,EUR,2024-02-04 09:00:00
TXN102261,CUST3261,25762.3,Debit Card,Unknown,user2261@gmail.com,UK,USD,2024-07-31 22:00:00
TXN108895,CUST9895,34181.12,Unknown,Individual,user8895@gmail.com,India,USD,2024-11-08 06:00:00
TXN108974,CUST9974,1882.24,Net Banking,VIP,user8974@yahoo.com,Germany,GBP,2024-06-03 21:00:00
TXN108966,CUST9966,23526.97,UPI,Individual,,UK,GBP,2024-12-26 10:00:00
TXN100072,CUST1072,25110.68,Debit Card,Individual,user72,India,THB,2024-12-27 20:00:00
TXN106439,CUST7439,1804.32,UPI,,user6439@outlook.com,Germany,USD,2024-01-15 04:00:00
TXN106970,CUST7970,47641.07,Unknown,Unknown,user6970@outlook.com,Germany,USD,2024-02-07 01:00:00
TXN106637,CUST7637,54891.95,Credit Card,,user6637@gmail.com,India,THB,2024-12-16 20:00:00
TXN103598,CUST4598,22141.16,Crypto,Unknown,user3598@gmail.com,USA,INR,2024-01-16 23:00:00
TXN106437,CUST7437,11089.34,Unknown,Individual,user6437@tempmail.org,Germany,USD,2024-04-24 03:00:00
TXN108444,CUST9444,13216.59,Credit Card,,user8444,USA,INR,2024-01-18 19:00:00
TXN102355,CUST3355,7288.69,Credit Card,Individual,user2355,India,INR,2024-01-18 15:00:00
TXN103613,CUST4613,5714.05,Unknown,,user3613@fraudmail.com,India,INR,2024-09-27 03:00:00
TXN101249,CUST2249,8144.96,Unknown,,user1249@gmail.com,UK,THB,2024-03-09 08:00:00
TXN102409,CUST3409,3589.66,Unknown,Individual,user2409@fraudmail.com,Germany,INR,2024-09-20 05:00:00
TXN103526,CUST4526,23302.12,Credit Card,Business,user3526,Germany,USD,2024-09-06 15:00:00
TXN109285,CUST10285,1877.58,Credit Card,Unknown,user9285@outlook.com,Thailand,THB,2024-04-14 08:00:00
TXN102087,CUST3087,6272.58,Net Banking,Unknown,user2087@outlook.com,Germany,GBP,2024-08-15 21:00:00
TXN109468,CUST10468,1870.53,Crypto,,user9468@gmail.com,Germany,EUR,2024-11-24 22:00:00
TXN107706,CUST8706,9001.27,Crypto,,user7706@gmail.com,Germany,INR,2024-04-09 01:00:00
TXN106843,CUST7843,24462.27,Debit Card,,user6843@fraudmail.com,Thailand,INR,2024-09-06 00:00:00
TXN109894,CUST10894,29782.37,UPI,Unknown,user9894@gmail.com,USA,EUR,2024-12-25 03:00:00
TXN103633,CUST4633,4628.28,Debit Card,Business,user3633@fraudmail.com,USA,USD,2024-02-20 05:00:00
TXN108816,CUST9816,4333.39,Net Banking,Unknown,user8816@outlook.com,Germany,GBP,2024-09-08 20:00:00
TXN100573,CUST1573,4898.18,Net Banking,,user573@outlook.com,Thailand,GBP,2024-05-18 12:00:00
TXN108420,CUST9420,10631.94,UPI,,user8420@fraudmail.com,Germany,THB,2024-05-11 13:00:00
TXN101813,CUST2813,707.36,Unknown,,,USA,EUR,2024-08-23 16:00:00
TXN109848,CUST10848,2154.27,Credit Card,,user9848@yahoo.com,USA,INR,2024-06-25 07:00:00
TXN105763,CUST6763,8662.1,Net Banking,,user5763@fraudmail.com,UK,USD,2024-11-22 13:00:00
TXN108113,CUST9113,26241.18,Unknown,,user8113@fraudmail.com,USA,THB,2024-05-28 01:00:00
TXN104130,CUST5130,26150.4,Debit Card,VIP,user4130@yahoo.com,Thailand,THB,2024-11-01 11:00:00
TXN107317,CUST8317,39765.42,Crypto,,user7317@fraudmail.com,Thailand,INR,2024-01-25 07:00:00
TXN105359,CUST6359,4438.99,Crypto,Unknown,user5359@outlook.com,Germany,USD,2024-01-12 13:00:00
TXN101635,CUST2635,34946.26,Crypto,Business,user1635@tempmail.org,India,EUR,2024-01-01 11:00:00
TXN103829,CUST4829,12370.84,Credit Card,,user3829,India,INR,2024-02-05 04:00:00
TXN106468,CUST7468,57175.05,Unknown,Business,user6468@tempmail.org,Thailand,GBP,2024-12-28 11:00:00
